date_day,platform,channel,metric,value
2025-11-27,google,social_organic,last_click_cp,0
2025-11-27,google,social_organic,last_click_op,0
2025-11-27,google,youtube_paid,last_click_sessions,804
2025-11-27,google,youtube_paid,last_click_qs,62
2025-11-27,google,youtube_paid,last_click_cp,4
2025-11-27,google,youtube_paid,last_click_op,1
2025-11-27,meta,meta_mof,last_click_sessions,"6,729"
2025-11-27,meta,meta_mof,last_click_qs,824
2025-11-27,meta,meta_mof,last_click_cp,83
2025-11-27,meta,meta_mof,last_click_op,56
2025-11-27,meta,meta_tof,last_click_sessions,"1,962"
2025-11-27,meta,meta_tof,last_click_qs,309
2025-11-27,meta,meta_tof,last_click_cp,10
2025-11-27,meta,meta_tof,last_click_op,7
2025-11-27,organic,search_organic,last_click_sessions,"2,027"
2025-11-27,organic,search_organic,last_click_qs,161
2025-11-27,organic,search_organic,last_click_cp,30
2025-11-27,organic,search_organic,last_click_op,26
2025-11-27,organic,social_organic,last_click_sessions,"1,946"
2025-11-27,organic,social_organic,last_click_qs,191
2025-11-27,organic,social_organic,last_click_cp,30
2025-11-27,organic,social_organic,last_click_op,21
2025-11-27,other,other,last_click_sessions,277
2025-11-27,other,other,last_click_qs,7
2025-11-27,other,other,last_click_cp,1
2025-11-27,other,other,last_click_op,1
2025-11-27,referral,referral,last_click_sessions,20
2025-11-27,referral,referral,last_click_qs,0
2025-11-27,referral,referral,last_click_cp,0
2025-11-27,referral,referral,last_click_op,0
2025-11-28,ai_tools,ai_tools,last_click_sessions,2
2025-11-28,ai_tools,ai_tools,last_click_qs,1
2025-11-28,ai_tools,ai_tools,last_click_cp,0
2025-11-28,ai_tools,ai_tools,last_click_op,0
2025-11-28,crm,crm_email,last_click_sessions,"4,652"
2025-11-28,crm,crm_email,last_click_qs,364
2025-11-28,crm,crm_email,last_click_cp,59
2025-11-28,crm,crm_email,last_click_op,45
2025-11-28,crm,crm_sms,last_click_sessions,"1,387"
2025-11-28,crm,crm_sms,last_click_qs,7
2025-11-28,crm,crm_sms,last_click_cp,1
2025-11-28,crm,crm_sms,last_click_op,0
2025-11-28,direct,direct,last_click_sessions,"6,591"
2025-11-28,direct,direct,last_click_qs,528
2025-11-28,direct,direct,last_click_cp,72
2025-11-28,direct,direct,last_click_op,56
2025-11-28,google,search_paid,last_click_sessions,"5,502"
2025-11-28,google,search_paid,last_click_qs,"1,356"
2025-11-28,google,search_paid,last_click_cp,205
2025-11-28,google,search_paid,last_click_op,129
2025-11-28,google,social_organic,last_click_sessions,91
2025-11-28,google,social_organic,last_click_qs,0
2025-11-28,google,social_organic,last_click_cp,0
2025-11-28,google,social_organic,last_click_op,0
2025-11-28,google,youtube_paid,last_click_sessions,627
2025-11-28,google,youtube_paid,last_click_qs,51
2025-11-28,google,youtube_paid,last_click_cp,2
2025-11-28,google,youtube_paid,last_click_op,2
2025-11-28,meta,meta_mof,last_click_sessions,"6,297"
2025-11-28,meta,meta_mof,last_click_qs,804
2025-11-28,meta,meta_mof,last_click_cp,48
2025-11-28,meta,meta_mof,last_click_op,36
2025-11-28,meta,meta_tof,last_click_sessions,"2,056"
2025-11-28,meta,meta_tof,last_click_qs,331
2025-11-28,meta,meta_tof,last_click_cp,12
2025-11-28,meta,meta_tof,last_click_op,12
2025-11-28,organic,search_organic,last_click_sessions,"2,118"
2025-11-28,organic,search_organic,last_click_qs,156
2025-11-28,organic,search_organic,last_click_cp,26
2025-11-28,organic,search_organic,last_click_op,18
2025-11-28,organic,social_organic,last_click_sessions,"1,842"
2025-11-28,organic,social_organic,last_click_qs,200
2025-11-28,organic,social_organic,last_click_cp,28
2025-11-28,organic,social_organic,last_click_op,20
2025-11-28,other,other,last_click_sessions,331
2025-11-28,other,other,last_click_qs,5
2025-11-28,other,other,last_click_cp,1
2025-11-28,other,other,last_click_op,0
2025-11-28,referral,referral,last_click_sessions,23
2025-11-28,referral,referral,last_click_qs,1
2025-11-28,referral,referral,last_click_cp,0
2025-11-28,referral,referral,last_click_op,0
2025-11-29,ai_tools,ai_tools,last_click_sessions,5
2025-11-29,ai_tools,ai_tools,last_click_qs,1
2025-11-29,ai_tools,ai_tools,last_click_cp,0
2025-11-29,ai_tools,ai_tools,last_click_op,0
2025-11-29,crm,crm_email,last_click_sessions,"3,523"
2025-11-29,crm,crm_email,last_click_qs,322
2025-11-29,crm,crm_email,last_click_cp,46
2025-11-29,crm,crm_email,last_click_op,29
2025-11-29,crm,crm_sms,last_click_sessions,"1,540"
2025-11-29,crm,crm_sms,last_click_qs,19
2025-11-29,crm,crm_sms,last_click_cp,5
2025-11-29,crm,crm_sms,last_click_op,5
2025-11-29,direct,direct,last_click_sessions,"4,909"
2025-11-29,direct,direct,last_click_qs,315
2025-11-29,direct,direct,last_click_cp,63
2025-11-29,direct,direct,last_click_op,44
2025-11-29,google,search_paid,last_click_sessions,"5,357"
2025-11-29,google,search_paid,last_click_qs,"1,384"
2025-11-29,google,search_paid,last_click_cp,207
2025-11-29,google,search_paid,last_click_op,144
2025-11-29,google,social_organic,last_click_sessions,134
2025-11-29,google,social_organic,last_click_qs,1
2025-11-29,google,social_organic,last_click_cp,1
2025-11-29,google,social_organic,last_click_op,0
2025-11-29,google,youtube_paid,last_click_sessions,665
2025-11-29,google,youtube_paid,last_click_qs,51
2025-11-29,google,youtube_paid,last_click_cp,5
2025-11-29,google,youtube_paid,last_click_op,3
2025-11-29,meta,meta_mof,last_click_sessions,"7,082"
2025-11-29,meta,meta_mof,last_click_qs,917
2025-11-29,meta,meta_mof,last_click_cp,59
2025-11-29,meta,meta_mof,last_click_op,40
2025-11-29,meta,meta_tof,last_click_sessions,"2,223"
2025-11-29,meta,meta_tof,last_click_qs,300
2025-11-29,meta,meta_tof,last_click_cp,11
2025-11-29,meta,meta_tof,last_click_op,10
2025-11-29,organic,search_organic,last_click_sessions,"1,906"
2025-11-29,organic,search_organic,last_click_qs,165
2025-11-29,organic,search_organic,last_click_cp,27
2025-11-29,organic,search_organic,last_click_op,22
2025-11-29,organic,social_organic,last_click_sessions,"1,725"
2025-11-29,organic,social_organic,last_click_qs,192
2025-11-29,organic,social_organic,last_click_cp,18
2025-11-29,organic,social_organic,last_click_op,12
2025-11-29,other,other,last_click_sessions,297
2025-11-29,other,other,last_click_qs,3
2025-11-29,other,other,last_click_cp,1
2025-11-29,other,other,last_click_op,1
2025-11-29,referral,referral,last_click_sessions,17
2025-11-29,referral,referral,last_click_qs,1
2025-11-29,referral,referral,last_click_cp,0
2025-11-29,referral,referral,last_click_op,0
2025-11-30,ai_tools,ai_tools,last_click_sessions,3
2025-11-30,ai_tools,ai_tools,last_click_qs,1
2025-11-30,ai_tools,ai_tools,last_click_cp,0
2025-11-30,ai_tools,ai_tools,last_click_op,0
2025-11-30,crm,crm_email,last_click_sessions,"4,037"
2025-11-30,crm,crm_email,last_click_qs,351
2025-11-30,crm,crm_email,last_click_cp,54
2025-11-30,crm,crm_email,last_click_op,41
2025-11-30,crm,crm_sms,last_click_sessions,"1,499"
2025-11-30,crm,crm_sms,last_click_qs,13
2025-11-30,crm,crm_sms,last_click_cp,2
2025-11-30,crm,crm_sms,last_click_op,1
2025-11-30,direct,direct,last_click_sessions,"6,724"
2025-11-30,direct,direct,last_click_qs,658
2025-11-30,direct,direct,last_click_cp,89
2025-11-30,direct,direct,last_click_op,67
2025-11-30,google,search_paid,last_click_sessions,"5,450"
2025-11-30,google,search_paid,last_click_qs,"1,381"
2025-11-30,google,search_paid,last_click_cp,208
2025-11-30,google,search_paid,last_click_op,147
2025-11-30,google,social_organic,last_click_sessions,132
2025-11-30,google,social_organic,last_click_qs,1
2025-11-30,google,social_organic,last_click_cp,0
2025-11-30,google,social_organic,last_click_op,0
2025-11-30,google,youtube_paid,last_click_sessions,570
2025-11-30,google,youtube_paid,last_click_qs,63
2025-11-30,google,youtube_paid,last_click_cp,1
2025-11-30,google,youtube_paid,last_click_op,0
2025-11-30,meta,meta_bof,last_click_sessions,1
2025-11-30,meta,meta_bof,last_click_qs,0
2025-11-30,meta,meta_bof,last_click_cp,0
2025-11-30,meta,meta_bof,last_click_op,0
2025-11-30,meta,meta_mof,last_click_sessions,"7,313"
2025-11-30,meta,meta_mof,last_click_qs,"1,050"
2025-11-30,meta,meta_mof,last_click_cp,76
2025-11-30,meta,meta_mof,last_click_op,53
2025-11-30,meta,meta_tof,last_click_sessions,"2,999"
2025-11-30,meta,meta_tof,last_click_qs,460
2025-11-30,meta,meta_tof,last_click_cp,25
2025-11-30,meta,meta_tof,last_click_op,17
2025-11-30,organic,search_organic,last_click_sessions,"2,261"
2025-11-30,organic,search_organic,last_click_qs,193
2025-11-30,organic,search_organic,last_click_cp,32
2025-11-30,organic,search_organic,last_click_op,27
2025-11-30,organic,social_organic,last_click_sessions,"2,144"
2025-11-30,organic,social_organic,last_click_qs,244
2025-11-30,organic,social_organic,last_click_cp,17
2025-11-30,organic,social_organic,last_click_op,13
2025-11-30,other,other,last_click_sessions,285
2025-11-30,other,other,last_click_qs,10
2025-11-30,other,other,last_click_cp,2
2025-11-30,other,other,last_click_op,2
2025-11-30,referral,referral,last_click_sessions,22
2025-11-30,referral,referral,last_click_qs,0
2025-11-30,referral,referral,last_click_cp,0
2025-11-30,referral,referral,last_click_op,0
2025-12-1,ai_tools,ai_tools,last_click_sessions,2
2025-12-1,ai_tools,ai_tools,last_click_qs,0
2025-12-1,ai_tools,ai_tools,last_click_cp,0
2025-12-1,ai_tools,ai_tools,last_click_op,0
2025-12-1,crm,crm_email,last_click_sessions,"2,911"
2025-12-1,crm,crm_email,last_click_qs,76
2025-12-1,crm,crm_email,last_click_cp,23
2025-12-1,crm,crm_email,last_click_op,18
2025-12-1,crm,crm_sms,last_click_sessions,"1,782"
2025-12-1,crm,crm_sms,last_click_qs,17
2025-12-1,crm,crm_sms,last_click_cp,5
2025-12-1,crm,crm_sms,last_click_op,5
2025-12-1,direct,direct,last_click_sessions,"4,755"
2025-12-1,direct,direct,last_click_qs,263
2025-12-1,direct,direct,last_click_cp,52
2025-12-1,direct,direct,last_click_op,41
2025-12-1,google,search_paid,last_click_sessions,"6,106"
2025-12-1,google,search_paid,last_click_qs,"1,355"
2025-12-1,google,search_paid,last_click_cp,173
2025-12-1,google,search_paid,last_click_op,121
2025-12-1,google,social_organic,last_click_sessions,51
2025-12-1,google,social_organic,last_click_qs,0
2025-12-1,google,social_organic,last_click_cp,0
2025-12-1,google,social_organic,last_click_op,0
2025-12-1,google,youtube_paid,last_click_sessions,577
2025-12-1,google,youtube_paid,last_click_qs,50
2025-12-1,google,youtube_paid,last_click_cp,2
2025-12-1,google,youtube_paid,last_click_op,1
2025-12-1,meta,meta_mof,last_click_sessions,"6,615"
2025-12-1,meta,meta_mof,last_click_qs,876
2025-12-1,meta,meta_mof,last_click_cp,59
2025-12-1,meta,meta_mof,last_click_op,45
2025-12-1,meta,meta_tof,last_click_sessions,"2,726"
2025-12-1,meta,meta_tof,last_click_qs,389
2025-12-1,meta,meta_tof,last_click_cp,8
2025-12-1,meta,meta_tof,last_click_op,7
2025-12-1,organic,search_organic,last_click_sessions,"1,458"
2025-12-1,organic,search_organic,last_click_qs,152
2025-12-1,organic,search_organic,last_click_cp,32
2025-12-1,organic,search_organic,last_click_op,24
2025-12-1,organic,social_organic,last_click_sessions,"1,005"
2025-12-1,organic,social_organic,last_click_qs,75
2025-12-1,organic,social_organic,last_click_cp,6
2025-12-1,organic,social_organic,last_click_op,4
2025-12-1,other,other,last_click_sessions,301
2025-12-1,other,other,last_click_qs,4
2025-12-1,other,other,last_click_cp,0
2025-12-1,other,other,last_click_op,0
2025-12-1,referral,referral,last_click_sessions,11
2025-12-1,referral,referral,last_click_qs,0
2025-12-1,referral,referral,last_click_cp,0
2025-12-1,referral,referral,last_click_op,0
2025-12-1,tiktok,tiktok_paid,last_click_sessions,1
2025-12-1,tiktok,tiktok_paid,last_click_qs,0
2025-12-1,tiktok,tiktok_paid,last_click_cp,0
2025-12-1,tiktok,tiktok_paid,last_click_op,0
2025-12-2,ai_tools,ai_tools,last_click_sessions,2
2025-12-2,ai_tools,ai_tools,last_click_qs,0
2025-12-2,ai_tools,ai_tools,last_click_cp,0
2025-12-2,ai_tools,ai_tools,last_click_op,0
2025-12-2,crm,crm_email,last_click_sessions,"2,328"
2025-12-2,crm,crm_email,last_click_qs,38
2025-12-2,crm,crm_email,last_click_cp,8
2025-12-2,crm,crm_email,last_click_op,6
2025-12-2,crm,crm_sms,last_click_sessions,"1,664"
2025-12-2,crm,crm_sms,last_click_qs,12
2025-12-2,crm,crm_sms,last_click_cp,4
2025-12-2,crm,crm_sms,last_click_op,4
2025-12-2,direct,direct,last_click_sessions,"4,122"
2025-12-2,direct,direct,last_click_qs,222
2025-12-2,direct,direct,last_click_cp,34
2025-12-2,direct,direct,last_click_op,27
2025-12-2,google,search_paid,last_click_sessions,"6,487"
2025-12-2,google,search_paid,last_click_qs,"1,507"
2025-12-2,google,search_paid,last_click_cp,205
2025-12-2,google,search_paid,last_click_op,135
2025-12-2,google,social_organic,last_click_sessions,54
2025-12-2,google,social_organic,last_click_qs,0
2025-12-2,google,social_organic,last_click_cp,0
2025-12-2,google,social_organic,last_click_op,0
2025-12-2,google,youtube_paid,last_click_sessions,494
2025-12-2,google,youtube_paid,last_click_qs,44
2025-12-2,google,youtube_paid,last_click_cp,1
2025-12-2,google,youtube_paid,last_click_op,0
2025-12-2,meta,meta_bof,last_click_sessions,1
2025-12-2,meta,meta_bof,last_click_qs,0
2025-12-2,meta,meta_bof,last_click_cp,0
2025-12-2,meta,meta_bof,last_click_op,0
2025-12-2,meta,meta_mof,last_click_sessions,"6,766"
2025-12-2,meta,meta_mof,last_click_qs,865
2025-12-2,meta,meta_mof,last_click_cp,45
2025-12-2,meta,meta_mof,last_click_op,30
2025-12-2,meta,meta_tof,last_click_sessions,"2,973"
2025-12-2,meta,meta_tof,last_click_qs,469
2025-12-2,meta,meta_tof,last_click_cp,16
2025-12-2,meta,meta_tof,last_click_op,11
2025-12-2,organic,search_organic,last_click_sessions,"1,349"
2025-12-2,organic,search_organic,last_click_qs,127
2025-12-2,organic,search_organic,last_click_cp,15
2025-12-2,organic,search_organic,last_click_op,12
2025-12-2,organic,social_organic,last_click_sessions,817
2025-12-2,organic,social_organic,last_click_qs,78
2025-12-2,organic,social_organic,last_click_cp,5
2025-12-2,organic,social_organic,last_click_op,3
2025-12-2,other,other,last_click_sessions,195
2025-12-2,other,other,last_click_qs,7
2025-12-2,other,other,last_click_cp,0
2025-12-2,other,other,last_click_op,0
2025-12-2,referral,referral,last_click_sessions,7
2025-12-2,referral,referral,last_click_qs,1
2025-12-2,referral,referral,last_click_cp,1
2025-12-2,referral,referral,last_click_op,1
2025-12-2,tiktok,tiktok_paid,last_click_sessions,1
2025-12-2,tiktok,tiktok_paid,last_click_qs,0
2025-12-2,tiktok,tiktok_paid,last_click_cp,0
2025-12-2,tiktok,tiktok_paid,last_click_op,0
2025-12-3,ai_tools,ai_tools,last_click_sessions,1
2025-12-3,ai_tools,ai_tools,last_click_qs,0
2025-12-3,ai_tools,ai_tools,last_click_cp,0
2025-12-3,ai_tools,ai_tools,last_click_op,0
2025-12-3,crm,crm_email,last_click_sessions,"2,574"
2025-12-3,crm,crm_email,last_click_qs,23
2025-12-3,crm,crm_email,last_click_cp,4
2025-12-3,crm,crm_email,last_click_op,1
2025-12-3,crm,crm_sms,last_click_sessions,"1,767"
2025-12-3,crm,crm_sms,last_click_qs,7
2025-12-3,crm,crm_sms,last_click_cp,0
2025-12-3,crm,crm_sms,last_click_op,0
2025-12-3,direct,direct,last_click_sessions,"4,395"
2025-12-3,direct,direct,last_click_qs,201
2025-12-3,direct,direct,last_click_cp,42
2025-12-3,direct,direct,last_click_op,32
2025-12-3,google,search_paid,last_click_sessions,"6,068"
2025-12-3,google,search_paid,last_click_qs,"1,309"
2025-12-3,google,search_paid,last_click_cp,204
2025-12-3,google,search_paid,last_click_op,143
2025-12-3,google,social_organic,last_click_sessions,39
2025-12-3,google,social_organic,last_click_qs,0
2025-12-3,google,social_organic,last_click_cp,0
2025-12-3,google,social_organic,last_click_op,0
2025-12-3,google,youtube_paid,last_click_sessions,429
2025-12-3,google,youtube_paid,last_click_qs,47
2025-12-3,google,youtube_paid,last_click_cp,4
2025-12-3,google,youtube_paid,last_click_op,1
2025-12-3,meta,meta_mof,last_click_sessions,"5,149"
2025-12-3,meta,meta_mof,last_click_qs,569
2025-12-3,meta,meta_mof,last_click_cp,33
2025-12-3,meta,meta_mof,last_click_op,20
2025-12-3,meta,meta_tof,last_click_sessions,"2,367"
2025-12-3,meta,meta_tof,last_click_qs,344
2025-12-3,meta,meta_tof,last_click_cp,18
2025-12-3,meta,meta_tof,last_click_op,10
2025-12-3,organic,search_organic,last_click_sessions,"1,629"
2025-12-3,organic,search_organic,last_click_qs,170
2025-12-3,organic,search_organic,last_click_cp,25
2025-12-3,organic,search_organic,last_click_op,20
2025-12-3,organic,social_organic,last_click_sessions,742
2025-12-3,organic,social_organic,last_click_qs,65
2025-12-3,organic,social_organic,last_click_cp,1
2025-12-3,organic,social_organic,last_click_op,1
2025-12-3,other,other,last_click_sessions,185
2025-12-3,other,other,last_click_qs,5
2025-12-3,other,other,last_click_cp,1
2025-12-3,other,other,last_click_op,1
2025-12-3,referral,referral,last_click_sessions,9
2025-12-3,referral,referral,last_click_qs,1
2025-12-3,referral,referral,last_click_cp,1
2025-12-3,referral,referral,last_click_op,0
2025-12-3,tiktok,tiktok_paid,last_click_sessions,2
2025-12-3,tiktok,tiktok_paid,last_click_qs,0
2025-12-3,tiktok,tiktok_paid,last_click_cp,0
2025-12-3,tiktok,tiktok_paid,last_click_op,0
2025-12-4,ai_tools,ai_tools,last_click_sessions,6
2025-12-4,ai_tools,ai_tools,last_click_qs,0
2025-12-4,ai_tools,ai_tools,last_click_cp,0
2025-12-4,ai_tools,ai_tools,last_click_op,0
2025-12-4,crm,crm_email,last_click_sessions,"2,376"
2025-12-4,crm,crm_email,last_click_qs,30
2025-12-4,crm,crm_email,last_click_cp,9
2025-12-4,crm,crm_email,last_click_op,6
2025-12-4,crm,crm_sms,last_click_sessions,"1,670"
2025-12-4,crm,crm_sms,last_click_qs,7
2025-12-4,crm,crm_sms,last_click_cp,0
2025-12-4,crm,crm_sms,last_click_op,0
2025-12-4,direct,direct,last_click_sessions,"4,087"
2025-12-4,direct,direct,last_click_qs,208
2025-12-4,direct,direct,last_click_cp,40
2025-12-4,direct,direct,last_click_op,38
2025-12-4,google,search_paid,last_click_sessions,"5,833"
2025-12-4,google,search_paid,last_click_qs,"1,299"
2025-12-4,google,search_paid,last_click_cp,176
2025-12-4,google,search_paid,last_click_op,106
2025-12-4,google,social_organic,last_click_sessions,44
2025-12-4,google,social_organic,last_click_qs,0
2025-12-4,google,social_organic,last_click_cp,0
2025-12-4,google,social_organic,last_click_op,0
2025-12-4,google,youtube_paid,last_click_sessions,594
2025-12-4,google,youtube_paid,last_click_qs,81
2025-12-4,google,youtube_paid,last_click_cp,13
2025-12-4,google,youtube_paid,last_click_op,6
2025-12-4,meta,meta_mof,last_click_sessions,"4,852"
2025-12-4,meta,meta_mof,last_click_qs,557
2025-12-4,meta,meta_mof,last_click_cp,19
2025-12-4,meta,meta_mof,last_click_op,14
2025-12-4,meta,meta_tof,last_click_sessions,"2,042"
2025-12-4,meta,meta_tof,last_click_qs,237
2025-12-4,meta,meta_tof,last_click_cp,10
2025-12-4,meta,meta_tof,last_click_op,7
2025-12-4,organic,search_organic,last_click_sessions,"1,521"
2025-12-4,organic,search_organic,last_click_qs,187
2025-12-4,organic,search_organic,last_click_cp,17
2025-12-4,organic,search_organic,last_click_op,12
2025-12-4,organic,social_organic,last_click_sessions,660
2025-12-4,organic,social_organic,last_click_qs,37
2025-12-4,organic,social_organic,last_click_cp,1
2025-12-4,organic,social_organic,last_click_op,1
2025-12-4,other,other,last_click_sessions,178
2025-12-4,other,other,last_click_qs,5
2025-12-4,other,other,last_click_cp,1
2025-12-4,other,other,last_click_op,0
2025-12-4,referral,referral,last_click_sessions,12
2025-12-4,referral,referral,last_click_qs,0
2025-12-4,referral,referral,last_click_cp,0
2025-12-4,referral,referral,last_click_op,0
2025-12-4,tiktok,tiktok_paid,last_click_sessions,1
2025-12-4,tiktok,tiktok_paid,last_click_qs,0
2025-12-4,tiktok,tiktok_paid,last_click_cp,0
2025-12-4,tiktok,tiktok_paid,last_click_op,0
2025-12-5,ai_tools,ai_tools,last_click_sessions,4
2025-12-5,ai_tools,ai_tools,last_click_qs,1
2025-12-5,ai_tools,ai_tools,last_click_cp,0
2025-12-5,ai_tools,ai_tools,last_click_op,0
2025-12-5,crm,crm_email,last_click_sessions,"1,935"
2025-12-5,crm,crm_email,last_click_qs,27
2025-12-5,crm,crm_email,last_click_cp,5
2025-12-5,crm,crm_email,last_click_op,3
2025-12-5,crm,crm_sms,last_click_sessions,"1,442"
2025-12-5,crm,crm_sms,last_click_qs,14
2025-12-5,crm,crm_sms,last_click_cp,5
2025-12-5,crm,crm_sms,last_click_op,3
2025-12-5,direct,direct,last_click_sessions,"3,378"
2025-12-5,direct,direct,last_click_qs,172
2025-12-5,direct,direct,last_click_cp,30
2025-12-5,direct,direct,last_click_op,26
2025-12-5,google,search_paid,last_click_sessions,"5,611"
2025-12-5,google,search_paid,last_click_qs,"1,240"
2025-12-5,google,search_paid,last_click_cp,210
2025-12-5,google,search_paid,last_click_op,149
2025-12-5,google,social_organic,last_click_sessions,33
2025-12-5,google,social_organic,last_click_qs,0
2025-12-5,google,social_organic,last_click_cp,0
2025-12-5,google,social_organic,last_click_op,0
2025-12-5,google,youtube_paid,last_click_sessions,578
2025-12-5,google,youtube_paid,last_click_qs,48
2025-12-5,google,youtube_paid,last_click_cp,3
2025-12-5,google,youtube_paid,last_click_op,2
2025-12-5,meta,meta_mof,last_click_sessions,"3,139"
2025-12-5,meta,meta_mof,last_click_qs,378
2025-12-5,meta,meta_mof,last_click_cp,21
2025-12-5,meta,meta_mof,last_click_op,12
2025-12-5,meta,meta_tof,last_click_sessions,"1,333"
2025-12-5,meta,meta_tof,last_click_qs,185
2025-12-5,meta,meta_tof,last_click_cp,9
2025-12-5,meta,meta_tof,last_click_op,6
2025-12-5,organic,search_organic,last_click_sessions,"1,460"
2025-12-5,organic,search_organic,last_click_qs,188
2025-12-5,organic,search_organic,last_click_cp,15
2025-12-5,organic,search_organic,last_click_op,11
2025-12-5,organic,social_organic,last_click_sessions,440
2025-12-5,organic,social_organic,last_click_qs,39
2025-12-5,organic,social_organic,last_click_cp,2
2025-12-5,organic,social_organic,last_click_op,2
2025-12-5,other,other,last_click_sessions,164
2025-12-5,other,other,last_click_qs,3
2025-12-5,other,other,last_click_cp,1
2025-12-5,other,other,last_click_op,1
2025-12-5,referral,referral,last_click_sessions,6
2025-12-5,referral,referral,last_click_qs,0
2025-12-5,referral,referral,last_click_cp,0
2025-12-5,referral,referral,last_click_op,0
2025-12-5,tiktok,tiktok_paid,last_click_sessions,1
2025-12-5,tiktok,tiktok_paid,last_click_qs,0
2025-12-5,tiktok,tiktok_paid,last_click_cp,0
2025-12-5,tiktok,tiktok_paid,last_click_op,0
2025-12-6,crm,crm_email,last_click_sessions,"1,780"
2025-12-6,crm,crm_email,last_click_qs,34
2025-12-6,crm,crm_email,last_click_cp,12
2025-12-6,crm,crm_email,last_click_op,8
2025-12-6,crm,crm_sms,last_click_sessions,"1,353"
2025-12-6,crm,crm_sms,last_click_qs,7
2025-12-6,crm,crm_sms,last_click_cp,1
2025-12-6,crm,crm_sms,last_click_op,0
2025-12-6,direct,direct,last_click_sessions,"3,296"
2025-12-6,direct,direct,last_click_qs,182
2025-12-6,direct,direct,last_click_cp,26
2025-12-6,direct,direct,last_click_op,21
2025-12-6,google,search_paid,last_click_sessions,"6,037"
2025-12-6,google,search_paid,last_click_qs,"1,487"
2025-12-6,google,search_paid,last_click_cp,192
2025-12-6,google,search_paid,last_click_op,137
2025-12-6,google,social_organic,last_click_sessions,27
2025-12-6,google,social_organic,last_click_qs,0
2025-12-6,google,social_organic,last_click_cp,0
2025-12-6,google,social_organic,last_click_op,0
2025-12-6,google,youtube_paid,last_click_sessions,722
2025-12-6,google,youtube_paid,last_click_qs,66
2025-12-6,google,youtube_paid,last_click_cp,6
2025-12-6,google,youtube_paid,last_click_op,3
2025-12-6,meta,meta_mof,last_click_sessions,"3,448"
2025-12-6,meta,meta_mof,last_click_qs,434
2025-12-6,meta,meta_mof,last_click_cp,25
2025-12-6,meta,meta_mof,last_click_op,16
2025-12-6,meta,meta_tof,last_click_sessions,"1,681"
2025-12-6,meta,meta_tof,last_click_qs,220
2025-12-6,meta,meta_tof,last_click_cp,9
2025-12-6,meta,meta_tof,last_click_op,8
2025-12-6,organic,search_organic,last_click_sessions,"1,293"
2025-12-6,organic,search_organic,last_click_qs,184
2025-12-6,organic,search_organic,last_click_cp,20
2025-12-6,organic,search_organic,last_click_op,18
2025-12-6,organic,social_organic,last_click_sessions,416
2025-12-6,organic,social_organic,last_click_qs,33
2025-12-6,organic,social_organic,last_click_cp,3
2025-12-6,organic,social_organic,last_click_op,2
2025-12-6,other,other,last_click_sessions,124
2025-12-6,other,other,last_click_qs,3
2025-12-6,other,other,last_click_cp,1
2025-12-6,other,other,last_click_op,1
2025-12-6,referral,referral,last_click_sessions,4
2025-12-6,referral,referral,last_click_qs,0
2025-12-6,referral,referral,last_click_cp,0
2025-12-6,referral,referral,last_click_op,0
2025-12-7,ai_tools,ai_tools,last_click_sessions,4
2025-12-7,ai_tools,ai_tools,last_click_qs,1
2025-12-7,ai_tools,ai_tools,last_click_cp,0
2025-12-7,ai_tools,ai_tools,last_click_op,0
2025-12-7,crm,crm_email,last_click_sessions,"1,738"
2025-12-7,crm,crm_email,last_click_qs,28
2025-12-7,crm,crm_email,last_click_cp,5
2025-12-7,crm,crm_email,last_click_op,3
2025-12-7,crm,crm_sms,last_click_sessions,"1,407"
2025-12-7,crm,crm_sms,last_click_qs,16
2025-12-7,crm,crm_sms,last_click_cp,3
2025-12-7,crm,crm_sms,last_click_op,3
2025-12-7,direct,direct,last_click_sessions,"3,733"
2025-12-7,direct,direct,last_click_qs,213
2025-12-7,direct,direct,last_click_cp,36
2025-12-7,direct,direct,last_click_op,27
2025-12-7,google,search_paid,last_click_sessions,"6,648"
2025-12-7,google,search_paid,last_click_qs,"1,565"
2025-12-7,google,search_paid,last_click_cp,199
2025-12-7,google,search_paid,last_click_op,147
2025-12-7,google,social_organic,last_click_sessions,48
2025-12-7,google,social_organic,last_click_qs,0
2025-12-7,google,social_organic,last_click_cp,0
2025-12-7,google,social_organic,last_click_op,0
2025-12-7,google,youtube_paid,last_click_sessions,702
2025-12-7,google,youtube_paid,last_click_qs,56
2025-12-7,google,youtube_paid,last_click_cp,7
2025-12-7,google,youtube_paid,last_click_op,4
2025-12-7,meta,meta_mof,last_click_sessions,"4,494"
2025-12-7,meta,meta_mof,last_click_qs,601
2025-12-7,meta,meta_mof,last_click_cp,27
2025-12-7,meta,meta_mof,last_click_op,19
2025-12-7,meta,meta_tof,last_click_sessions,"2,416"
2025-12-7,meta,meta_tof,last_click_qs,361
2025-12-7,meta,meta_tof,last_click_cp,27
2025-12-7,meta,meta_tof,last_click_op,20
2025-12-7,organic,search_organic,last_click_sessions,"1,204"
2025-12-7,organic,search_organic,last_click_qs,199
2025-12-7,organic,search_organic,last_click_cp,23
2025-12-7,organic,search_organic,last_click_op,17
2025-12-7,organic,social_organic,last_click_sessions,495
2025-12-7,organic,social_organic,last_click_qs,77
2025-12-7,organic,social_organic,last_click_cp,2
2025-12-7,organic,social_organic,last_click_op,2
2025-12-7,other,other,last_click_sessions,156
